run	biosample	sample_name	genotype_id	environment	replicate_flag	library_strategy	library_layout	platform	spots	bases	download_path
SRR11933378	SAMN15145262	HUANGC_WS1	HUANGC	WS1		RNA-Seq	PAIRED	ILLUMINA	40370474	2056292636	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933378/SRR11933378.lite.1
SRR11933377	SAMN15145263	HUANGC_WS2	HUANGC	WS2		RNA-Seq	PAIRED	ILLUMINA	40510321	1794399813	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933377/SRR11933377.lite.1
SRR11933376	SAMN15145264	HUANGC_WW	HUANGC	WW		RNA-Seq	PAIRED	ILLUMINA	67515262	3418024636	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933376/SRR11933376.lite.1
SRR11933375	SAMN15145265	J4112_WS1	J4112	WS1		RNA-Seq	PAIRED	ILLUMINA	30179922	1472881564	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933375/SRR11933375.lite.1
SRR11933374	SAMN15145266	J4112_WS1_REP	J4112	WS1	REP	RNA-Seq	PAIRED	ILLUMINA	41906291	2129202042	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933374/SRR11933374.lite.1
SRR11933373	SAMN15145267	J4112_WS2	J4112	WS2		RNA-Seq	PAIRED	ILLUMINA	39967090	2035168719	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933373/SRR11933373.lite.1
SRR11933372	SAMN15145268	J4112_WS2_REP	J4112	WS2	REP	RNA-Seq	PAIRED	ILLUMINA	78060334	3970897633	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933372/SRR11933372.lite.1
SRR11933371	SAMN15145269	J4112_WW	J4112	WW		RNA-Seq	PAIRED	ILLUMINA	77122897	3846458694	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933371/SRR11933371.lite.1
SRR11933370	SAMN15145270	J4112_WW_REP	J4112	WW	REP	RNA-Seq	PAIRED	ILLUMINA	34348345	1744249010	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933370/SRR11933370.lite.1
SRR11933368	SAMN15145271	JH96C_WS1	JH96C	WS1		RNA-Seq	PAIRED	ILLUMINA	41589449	2117399173	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933368/SRR11933368.lite.1
SRR11933367	SAMN15145272	JH96C_WS2	JH96C	WS2		RNA-Seq	PAIRED	ILLUMINA	47752131	2431380565	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933367/SRR11933367.lite.1
SRR11933366	SAMN15145273	JH96C_WW	JH96C	WW		RNA-Seq	PAIRED	ILLUMINA	24862146	1239941518	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933366/SRR11933366.lite.1
SRR11933365	SAMN15145274	JI853_WS1	JI853	WS1		RNA-Seq	PAIRED	ILLUMINA	41560465	2117868858	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933365/SRR11933365.lite.1
SRR11933364	SAMN15145275	JI853_WS2	JI853	WS2		RNA-Seq	PAIRED	ILLUMINA	45788654	2315174555	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933364/SRR11933364.lite.1
SRR11933363	SAMN15145276	JIAO51_WS1	JIAO51	WS1		RNA-Seq	PAIRED	ILLUMINA	39729589	2022870932	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933363/SRR11933363.lite.1
SRR11933362	SAMN15145277	JIAO51_WS2	JIAO51	WS2		RNA-Seq	PAIRED	ILLUMINA	26610734	1171575434	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933362/SRR11933362.lite.1
SRR11933361	SAMN15145278	JIAO51_WW	JIAO51	WW		RNA-Seq	PAIRED	ILLUMINA	46013081	2339571299	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933361/SRR11933361.lite.1
SRR11933360	SAMN15145279	JY01_WS1	JY01	WS1		RNA-Seq	PAIRED	ILLUMINA	45869566	2124794527	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933360/SRR11933360.lite.1
SRR11933359	SAMN15145280	JY01_WS2	JY01	WS2		RNA-Seq	PAIRED	ILLUMINA	43703463	2111971614	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933359/SRR11933359.lite.1
SRR11933357	SAMN15145281	JY01_WW	JY01	WW		RNA-Seq	PAIRED	ILLUMINA	98559309	4481068454	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933357/SRR11933357.lite.1
SRR11933356	SAMN15145282	K10_WS1	K10	WS1		RNA-Seq	PAIRED	ILLUMINA	40898583	2009185284	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933356/SRR11933356.lite.1
SRR11933355	SAMN15145283	K10_WS2	K10	WS2		RNA-Seq	PAIRED	ILLUMINA	41204030	2097932393	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933355/SRR11933355.lite.1
SRR11933354	SAMN15145284	K10_WW	K10	WW		RNA-Seq	PAIRED	ILLUMINA	31465353	1568346117	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933354/SRR11933354.lite.1
SRR11933353	SAMN15145285	LIAO138_WS1	LIAO138	WS1		RNA-Seq	PAIRED	ILLUMINA	56364880	2866111056	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933353/SRR11933353.lite.1
SRR11933352	SAMN15145286	LIAO138_WS2	LIAO138	WS2		RNA-Seq	PAIRED	ILLUMINA	36222547	1816744243	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933352/SRR11933352.lite.1
SRR11933351	SAMN15145287	LIAO138_WW	LIAO138	WW		RNA-Seq	PAIRED	ILLUMINA	47272962	2403490069	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933351/SRR11933351.lite.1
SRR11933350	SAMN15145288	LIAO159_WS1	LIAO159	WS1		RNA-Seq	PAIRED	ILLUMINA	56309749	2843924339	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933350/SRR11933350.lite.1
SRR11933349	SAMN15145289	LIAO159_WS2	LIAO159	WS2		RNA-Seq	PAIRED	ILLUMINA	42772190	2173374546	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933349/SRR11933349.lite.1
SRR11933348	SAMN15145290	LIAO159_WW	LIAO159	WW		RNA-Seq	PAIRED	ILLUMINA	42748832	2172543164	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933348/SRR11933348.lite.1
SRR11933346	SAMN15145291	LIAO5262_WS1	LIAO5262	WS1		RNA-Seq	PAIRED	ILLUMINA	60187302	3041788180	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933346/SRR11933346.lite.1
SRR11933345	SAMN15145292	LIAO5262_WS2	LIAO5262	WS2		RNA-Seq	PAIRED	ILLUMINA	65077493	3290307739	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933345/SRR11933345.lite.1
SRR11933344	SAMN15145293	LIAO5262_WW	LIAO5262	WW		RNA-Seq	PAIRED	ILLUMINA	49597372	2516039781	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933344/SRR11933344.lite.1
SRR11933343	SAMN15145294	LY042_WS1	LY042	WS1		RNA-Seq	PAIRED	ILLUMINA	31225555	1589980374	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933343/SRR11933343.lite.1
SRR11933342	SAMN15145295	LY042_WS2	LY042	WS2		RNA-Seq	PAIRED	ILLUMINA	56634935	2825688701	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933342/SRR11933342.lite.1
SRR11933341	SAMN15145296	LY042_WW	LY042	WW		RNA-Seq	PAIRED	ILLUMINA	42688349	2172113761	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933341/SRR11933341.lite.1
SRR11933340	SAMN15145297	M153_WS1	M153	WS1		RNA-Seq	PAIRED	ILLUMINA	42251868	2150343714	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933340/SRR11933340.lite.1
SRR11933339	SAMN15145298	M153_WW	M153	WW		RNA-Seq	PAIRED	ILLUMINA	38429689	1954157050	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933339/SRR11933339.lite.1
SRR11933338	SAMN15145299	MO113_WS2	MO113	WS2		RNA-Seq	PAIRED	ILLUMINA	62293765	3148293067	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933338/SRR11933338.lite.1
SRR11933337	SAMN15145300	MO113_WW	MO113	WW		RNA-Seq	PAIRED	ILLUMINA	40253691	2045812577	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933337/SRR11933337.lite.1
SRR11933335	SAMN15145301	MO17_WS1	MO17	WS1		RNA-Seq	PAIRED	ILLUMINA	40350915	2056057963	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933335/SRR11933335.lite.1
SRR11933334	SAMN15145302	MO17_WS1_REP	MO17	WS1	REP	RNA-Seq	PAIRED	ILLUMINA	81388615	4111066117	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933334/SRR11933334.lite.1
SRR11933333	SAMN15145303	MO17_WS2	MO17	WS2		RNA-Seq	PAIRED	ILLUMINA	30383088	1545694341	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933333/SRR11933333.lite.1
SRR11933332	SAMN15145304	MO17_WS2_REP	MO17	WS2	REP	RNA-Seq	PAIRED	ILLUMINA	120562093	5961639445	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933332/SRR11933332.lite.1
SRR11933331	SAMN15145305	MO17_WW	MO17	WW		RNA-Seq	PAIRED	ILLUMINA	61287073	3090232448	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933331/SRR11933331.lite.1
SRR11933330	SAMN15145306	NAN21-3_WS1	NAN21-3	WS1		RNA-Seq	PAIRED	ILLUMINA	45309828	2307056865	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933330/SRR11933330.lite.1
SRR11933329	SAMN15145307	NAN21-3_WS2	NAN21-3	WS2		RNA-Seq	PAIRED	ILLUMINA	35405550	1712184728	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933329/SRR11933329.lite.1
SRR11933328	SAMN15145308	NAN21-3_WW	NAN21-3	WW		RNA-Seq	PAIRED	ILLUMINA	41226053	2098174873	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933328/SRR11933328.lite.1
